run_id,pair_id,source_file,target_file,match_value,status,segment,field,severity,source_value,target_value,description
33,111,outbound/bevager/control\InvoiceID_9033678617.json,outbound/bevager/test\InvoiceID_9033678617.json,9033678617,MISMATCH,line_14,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,111,outbound/bevager/control\InvoiceID_9033678617.json,outbound/bevager/test\InvoiceID_9033678617.json,9033678617,MISMATCH,line_15,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,111,outbound/bevager/control\InvoiceID_9033678617.json,outbound/bevager/test\InvoiceID_9033678617.json,9033678617,MISMATCH,line_16,Taxes,hard,3.08,0.0,Content mismatch: Source='3.08' vs Target='0.0'
33,111,outbound/bevager/control\InvoiceID_9033678617.json,outbound/bevager/test\InvoiceID_9033678617.json,9033678617,MISMATCH,line_16,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,111,outbound/bevager/control\InvoiceID_9033678617.json,outbound/bevager/test\InvoiceID_9033678617.json,9033678617,MISMATCH,line_16,UnitofMeasure,hard,EA,PA,Content mismatch: Source='EA' vs Target='PA'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_0,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_1,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_2,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_3,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_4,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_5,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_6,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_7,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_8,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_9,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_10,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_11,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_12,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_13,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_14,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_15,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_16,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_17,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_18,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_19,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_20,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_21,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_22,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_23,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_24,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_25,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_26,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_27,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_28,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_29,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_30,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_31,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_32,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_33,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_34,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_35,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_36,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_37,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_38,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_39,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_40,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_41,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_42,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_43,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_44,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,112,outbound/bevager/control\InvoiceID_9033678620.json,outbound/bevager/test\InvoiceID_9033678620.json,9033678620,MISMATCH,line_45,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,113,outbound/bevager/control\InvoiceID_9033678623.json,outbound/bevager/test\InvoiceID_9033678623.json,9033678623,MISMATCH,line_0,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,113,outbound/bevager/control\InvoiceID_9033678623.json,outbound/bevager/test\InvoiceID_9033678623.json,9033678623,MISMATCH,line_1,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,113,outbound/bevager/control\InvoiceID_9033678623.json,outbound/bevager/test\InvoiceID_9033678623.json,9033678623,MISMATCH,line_2,InvoiceDate,hard,04/10/2026,03/25/2026,Content mismatch: Source='04/10/2026' vs Target='03/25/2026'
33,113,outbound/bevager/control\InvoiceID_9033678623.json,outbound/bevager/test\InvoiceID_9033678623.json,9033678623,MISMATCH,line_2,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,113,outbound/bevager/control\InvoiceID_9033678623.json,outbound/bevager/test\InvoiceID_9033678623.json,9033678623,MISMATCH,line_3,InvoiceDate,hard,04/10/2026,03/25/2026,Content mismatch: Source='04/10/2026' vs Target='03/25/2026'
33,113,outbound/bevager/control\InvoiceID_9033678623.json,outbound/bevager/test\InvoiceID_9033678623.json,9033678623,MISMATCH,line_3,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,114,outbound/bevager/control\InvoiceID_9033678624.json,outbound/bevager/test\InvoiceID_9033678624.json,9033678624,MISMATCH,line_0,Taxes,hard,10.41,0.0,Content mismatch: Source='10.41' vs Target='0.0'
33,114,outbound/bevager/control\InvoiceID_9033678624.json,outbound/bevager/test\InvoiceID_9033678624.json,9033678624,MISMATCH,line_0,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,115,outbound/bevager/control\InvoiceID_9033678626.json,outbound/bevager/test\InvoiceID_9033678626.json,9033678626,MISMATCH,line_0,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,115,outbound/bevager/control\InvoiceID_9033678626.json,outbound/bevager/test\InvoiceID_9033678626.json,9033678626,MISMATCH,line_1,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,115,outbound/bevager/control\InvoiceID_9033678626.json,outbound/bevager/test\InvoiceID_9033678626.json,9033678626,MISMATCH,line_2,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,115,outbound/bevager/control\InvoiceID_9033678626.json,outbound/bevager/test\InvoiceID_9033678626.json,9033678626,MISMATCH,line_3,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,115,outbound/bevager/control\InvoiceID_9033678626.json,outbound/bevager/test\InvoiceID_9033678626.json,9033678626,MISMATCH,line_4,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,115,outbound/bevager/control\InvoiceID_9033678626.json,outbound/bevager/test\InvoiceID_9033678626.json,9033678626,MISMATCH,line_5,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,115,outbound/bevager/control\InvoiceID_9033678626.json,outbound/bevager/test\InvoiceID_9033678626.json,9033678626,MISMATCH,line_6,Taxes,hard,18.77,0.0,Content mismatch: Source='18.77' vs Target='0.0'
33,115,outbound/bevager/control\InvoiceID_9033678626.json,outbound/bevager/test\InvoiceID_9033678626.json,9033678626,MISMATCH,line_6,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,115,outbound/bevager/control\InvoiceID_9033678626.json,outbound/bevager/test\InvoiceID_9033678626.json,9033678626,MISMATCH,line_7,Taxes,hard,15.57,0.0,Content mismatch: Source='15.57' vs Target='0.0'
33,115,outbound/bevager/control\InvoiceID_9033678626.json,outbound/bevager/test\InvoiceID_9033678626.json,9033678626,MISMATCH,line_7,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,115,outbound/bevager/control\InvoiceID_9033678626.json,outbound/bevager/test\InvoiceID_9033678626.json,9033678626,MISMATCH,line_8,Taxes,hard,7.44,0.0,Content mismatch: Source='7.44' vs Target='0.0'
33,115,outbound/bevager/control\InvoiceID_9033678626.json,outbound/bevager/test\InvoiceID_9033678626.json,9033678626,MISMATCH,line_8,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,115,outbound/bevager/control\InvoiceID_9033678626.json,outbound/bevager/test\InvoiceID_9033678626.json,9033678626,MISMATCH,line_9,Taxes,hard,7.78,0.0,Content mismatch: Source='7.78' vs Target='0.0'
33,115,outbound/bevager/control\InvoiceID_9033678626.json,outbound/bevager/test\InvoiceID_9033678626.json,9033678626,MISMATCH,line_9,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,115,outbound/bevager/control\InvoiceID_9033678626.json,outbound/bevager/test\InvoiceID_9033678626.json,9033678626,MISMATCH,line_10,Taxes,hard,15.24,0.0,Content mismatch: Source='15.24' vs Target='0.0'
33,115,outbound/bevager/control\InvoiceID_9033678626.json,outbound/bevager/test\InvoiceID_9033678626.json,9033678626,MISMATCH,line_10,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,115,outbound/bevager/control\InvoiceID_9033678626.json,outbound/bevager/test\InvoiceID_9033678626.json,9033678626,MISMATCH,line_11,Taxes,hard,13.03,0.0,Content mismatch: Source='13.03' vs Target='0.0'
33,115,outbound/bevager/control\InvoiceID_9033678626.json,outbound/bevager/test\InvoiceID_9033678626.json,9033678626,MISMATCH,line_11,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,115,outbound/bevager/control\InvoiceID_9033678626.json,outbound/bevager/test\InvoiceID_9033678626.json,9033678626,MISMATCH,line_12,InvoiceDate,hard,04/10/2026,03/25/2026,Content mismatch: Source='04/10/2026' vs Target='03/25/2026'
33,115,outbound/bevager/control\InvoiceID_9033678626.json,outbound/bevager/test\InvoiceID_9033678626.json,9033678626,MISMATCH,line_12,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,115,outbound/bevager/control\InvoiceID_9033678626.json,outbound/bevager/test\InvoiceID_9033678626.json,9033678626,MISMATCH,line_13,InvoiceDate,hard,04/10/2026,03/25/2026,Content mismatch: Source='04/10/2026' vs Target='03/25/2026'
33,115,outbound/bevager/control\InvoiceID_9033678626.json,outbound/bevager/test\InvoiceID_9033678626.json,9033678626,MISMATCH,line_13,DueDate,hard,04/10/2026,nan,Content mismatch: Source='04/10/2026' vs Target='nan'
33,116,outbound/bevager/control\InvoiceID_9033678628.json,outbound/bevager/test\InvoiceID_9033678628.json,9033678628,MISMATCH,line_0,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,116,outbound/bevager/control\InvoiceID_9033678628.json,outbound/bevager/test\InvoiceID_9033678628.json,9033678628,MISMATCH,line_1,Taxes,hard,10.35,0.0,Content mismatch: Source='10.35' vs Target='0.0'
33,116,outbound/bevager/control\InvoiceID_9033678628.json,outbound/bevager/test\InvoiceID_9033678628.json,9033678628,MISMATCH,line_1,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,116,outbound/bevager/control\InvoiceID_9033678628.json,outbound/bevager/test\InvoiceID_9033678628.json,9033678628,MISMATCH,line_2,Taxes,hard,14.78,0.0,Content mismatch: Source='14.78' vs Target='0.0'
33,116,outbound/bevager/control\InvoiceID_9033678628.json,outbound/bevager/test\InvoiceID_9033678628.json,9033678628,MISMATCH,line_2,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,116,outbound/bevager/control\InvoiceID_9033678628.json,outbound/bevager/test\InvoiceID_9033678628.json,9033678628,MISMATCH,line_3,Taxes,hard,12.19,0.0,Content mismatch: Source='12.19' vs Target='0.0'
33,116,outbound/bevager/control\InvoiceID_9033678628.json,outbound/bevager/test\InvoiceID_9033678628.json,9033678628,MISMATCH,line_3,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,116,outbound/bevager/control\InvoiceID_9033678628.json,outbound/bevager/test\InvoiceID_9033678628.json,9033678628,MISMATCH,line_4,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,116,outbound/bevager/control\InvoiceID_9033678628.json,outbound/bevager/test\InvoiceID_9033678628.json,9033678628,MISMATCH,line_5,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,116,outbound/bevager/control\InvoiceID_9033678628.json,outbound/bevager/test\InvoiceID_9033678628.json,9033678628,MISMATCH,line_6,Taxes,hard,12.42,0.0,Content mismatch: Source='12.42' vs Target='0.0'
33,116,outbound/bevager/control\InvoiceID_9033678628.json,outbound/bevager/test\InvoiceID_9033678628.json,9033678628,MISMATCH,line_6,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,116,outbound/bevager/control\InvoiceID_9033678628.json,outbound/bevager/test\InvoiceID_9033678628.json,9033678628,MISMATCH,line_7,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,116,outbound/bevager/control\InvoiceID_9033678628.json,outbound/bevager/test\InvoiceID_9033678628.json,9033678628,MISMATCH,line_8,InvoiceDate,hard,04/30/2026,03/25/2026,Content mismatch: Source='04/30/2026' vs Target='03/25/2026'
33,116,outbound/bevager/control\InvoiceID_9033678628.json,outbound/bevager/test\InvoiceID_9033678628.json,9033678628,MISMATCH,line_8,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,117,outbound/bevager/control\InvoiceID_9033681851.json,outbound/bevager/test\InvoiceID_9033681851.json,9033681851,MISMATCH,line_0,DueDate,hard,04/24/2026,nan,Content mismatch: Source='04/24/2026' vs Target='nan'
33,117,outbound/bevager/control\InvoiceID_9033681851.json,outbound/bevager/test\InvoiceID_9033681851.json,9033681851,MISMATCH,line_1,DueDate,hard,04/24/2026,nan,Content mismatch: Source='04/24/2026' vs Target='nan'
33,117,outbound/bevager/control\InvoiceID_9033681851.json,outbound/bevager/test\InvoiceID_9033681851.json,9033681851,MISMATCH,line_2,DueDate,hard,04/24/2026,nan,Content mismatch: Source='04/24/2026' vs Target='nan'
33,117,outbound/bevager/control\InvoiceID_9033681851.json,outbound/bevager/test\InvoiceID_9033681851.json,9033681851,MISMATCH,line_3,DueDate,hard,04/24/2026,nan,Content mismatch: Source='04/24/2026' vs Target='nan'
33,117,outbound/bevager/control\InvoiceID_9033681851.json,outbound/bevager/test\InvoiceID_9033681851.json,9033681851,MISMATCH,line_4,DueDate,hard,04/24/2026,nan,Content mismatch: Source='04/24/2026' vs Target='nan'
33,117,outbound/bevager/control\InvoiceID_9033681851.json,outbound/bevager/test\InvoiceID_9033681851.json,9033681851,MISMATCH,line_5,InvoiceDate,hard,04/24/2026,03/25/2026,Content mismatch: Source='04/24/2026' vs Target='03/25/2026'
33,117,outbound/bevager/control\InvoiceID_9033681851.json,outbound/bevager/test\InvoiceID_9033681851.json,9033681851,MISMATCH,line_5,Taxes,hard,2.8,0.0,Content mismatch: Source='2.8' vs Target='0.0'
33,117,outbound/bevager/control\InvoiceID_9033681851.json,outbound/bevager/test\InvoiceID_9033681851.json,9033681851,MISMATCH,line_5,DueDate,hard,04/24/2026,nan,Content mismatch: Source='04/24/2026' vs Target='nan'
33,118,outbound/bevager/control\InvoiceID_9033681871.json,outbound/bevager/test\InvoiceID_9033681871.json,9033681871,MISMATCH,line_0,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,118,outbound/bevager/control\InvoiceID_9033681871.json,outbound/bevager/test\InvoiceID_9033681871.json,9033681871,MISMATCH,line_1,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,118,outbound/bevager/control\InvoiceID_9033681871.json,outbound/bevager/test\InvoiceID_9033681871.json,9033681871,MISMATCH,line_2,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,118,outbound/bevager/control\InvoiceID_9033681871.json,outbound/bevager/test\InvoiceID_9033681871.json,9033681871,MISMATCH,line_3,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,118,outbound/bevager/control\InvoiceID_9033681871.json,outbound/bevager/test\InvoiceID_9033681871.json,9033681871,MISMATCH,line_4,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,118,outbound/bevager/control\InvoiceID_9033681871.json,outbound/bevager/test\InvoiceID_9033681871.json,9033681871,MISMATCH,line_5,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,118,outbound/bevager/control\InvoiceID_9033681871.json,outbound/bevager/test\InvoiceID_9033681871.json,9033681871,MISMATCH,line_6,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,118,outbound/bevager/control\InvoiceID_9033681871.json,outbound/bevager/test\InvoiceID_9033681871.json,9033681871,MISMATCH,line_7,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,118,outbound/bevager/control\InvoiceID_9033681871.json,outbound/bevager/test\InvoiceID_9033681871.json,9033681871,MISMATCH,line_8,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,118,outbound/bevager/control\InvoiceID_9033681871.json,outbound/bevager/test\InvoiceID_9033681871.json,9033681871,MISMATCH,line_9,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,118,outbound/bevager/control\InvoiceID_9033681871.json,outbound/bevager/test\InvoiceID_9033681871.json,9033681871,MISMATCH,line_10,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,118,outbound/bevager/control\InvoiceID_9033681871.json,outbound/bevager/test\InvoiceID_9033681871.json,9033681871,MISMATCH,line_11,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,118,outbound/bevager/control\InvoiceID_9033681871.json,outbound/bevager/test\InvoiceID_9033681871.json,9033681871,MISMATCH,line_12,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,118,outbound/bevager/control\InvoiceID_9033681871.json,outbound/bevager/test\InvoiceID_9033681871.json,9033681871,MISMATCH,line_13,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,118,outbound/bevager/control\InvoiceID_9033681871.json,outbound/bevager/test\InvoiceID_9033681871.json,9033681871,MISMATCH,line_14,Taxes,hard,5.0,0.0,Content mismatch: Source='5.0' vs Target='0.0'
33,118,outbound/bevager/control\InvoiceID_9033681871.json,outbound/bevager/test\InvoiceID_9033681871.json,9033681871,MISMATCH,line_14,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,118,outbound/bevager/control\InvoiceID_9033681871.json,outbound/bevager/test\InvoiceID_9033681871.json,9033681871,MISMATCH,line_15,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,118,outbound/bevager/control\InvoiceID_9033681871.json,outbound/bevager/test\InvoiceID_9033681871.json,9033681871,MISMATCH,line_16,Taxes,hard,22.76,0.0,Content mismatch: Source='22.76' vs Target='0.0'
33,118,outbound/bevager/control\InvoiceID_9033681871.json,outbound/bevager/test\InvoiceID_9033681871.json,9033681871,MISMATCH,line_16,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
33,118,outbound/bevager/control\InvoiceID_9033681871.json,outbound/bevager/test\InvoiceID_9033681871.json,9033681871,MISMATCH,line_17,Taxes,hard,2.25,0.0,Content mismatch: Source='2.25' vs Target='0.0'
33,118,outbound/bevager/control\InvoiceID_9033681871.json,outbound/bevager/test\InvoiceID_9033681871.json,9033681871,MISMATCH,line_17,DueDate,hard,04/30/2026,nan,Content mismatch: Source='04/30/2026' vs Target='nan'
